#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-03 18:53:10
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 13:04:46 W3SVC3236 GET /index.html - - 69.30.213.202 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 200 0 0 5155 407 845
2016-10-04 13:04:48 W3SVC3236 GET /mission.html - - 69.30.213.202 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 200 0 0 4363 409 830
2016-10-04 13:04:57 W3SVC3236 GET /robots.txt - - 69.30.213.202 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 404 0 2 1424 177 546
2016-10-04 13:05:01 W3SVC3236 GET /contact.html - - 69.30.213.202 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 200 0 0 6805 390 806
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 13:50:34
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 13:50:34 W3SVC3236 HEAD / - - 45.79.95.64 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) - http://uptime.com/xtruline.com xtruline.com 200 0 0 248 167 494
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 15:27:43
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 15:27:42 W3SVC3236 GET /robots.txt - - 88.198.16.12 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 404 0 2 1424 173 485
2016-10-04 15:27:45 W3SVC3236 GET / - - 88.198.16.12 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 200 0 0 5155 374 488
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 17:39:58
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 17:39:57 W3SVC3236 GET /robots.txt - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.xtruline.com 404 0 2 1405 268 669
2016-10-04 17:40:39 W3SVC3236 GET / - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.xtruline.com 200 0 0 5136 395 764
2016-10-04 17:40:42 W3SVC3236 GET /css/style.css - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 20573 316 2036
2016-10-04 17:40:56 W3SVC3236 GET /js/jquery.js - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 283209 300 16176
2016-10-04 17:40:57 W3SVC3236 GET /js/skdslider.min.js - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 5462 307 586
2016-10-04 17:40:57 W3SVC3236 GET /css/skdslider.css - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 2366 320 260
2016-10-04 17:41:01 W3SVC3236 GET /images/logo.jpg - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 31648 303 2407
2016-10-04 17:41:02 W3SVC3236 GET /images/slide1.jpg - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 79597 305 4093
2016-10-04 17:41:04 W3SVC3236 GET /images/slide3.jpg - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 70010 305 5381
2016-10-04 17:41:05 W3SVC3236 GET /images/slide5.jpg - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 51977 305 2649
2016-10-04 17:41:07 W3SVC3236 GET /images/socialmedia2.png - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 12338 311 1414
2016-10-04 17:41:07 W3SVC3236 GET /images/slide-bg-active.png - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 3219 314 536
2016-10-04 17:41:07 W3SVC3236 GET /images/slide-bg.png - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 3191 307 261
2016-10-04 17:41:10 W3SVC3236 GET /images/slide6.jpg - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 191773 305 11373
2016-10-04 17:41:10 W3SVC3236 GET /images/slide2.jpg - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 111068 305 6405
2016-10-04 17:41:11 W3SVC3236 GET /images/slide4.jpg - - 199.30.16.186 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - http://www.xtruline.com/ www.xtruline.com 200 0 0 200337 305 10707
2016-10-04 17:42:15 W3SVC3236 GET /robots.txt - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.xtruline.com 404 0 2 1405 249 521
2016-10-04 17:42:16 W3SVC3236 GET /robots.txt - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - www.xtruline.com 404 0 2 1405 249 253
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 18:23:47
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 18:23:47 W3SVC3236 GET /images/acrylic-tube-big.jpg - - 163.172.66.44 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.1;++http://ahrefs.com/robot/) - - www.xtruline.com 200 0 64 0 194 336
